country_feature,age_feature,days_since_first_funding,category_score,market_score,postA_tweet_num,postA_tweet_freq,postA_tweet_avglength,postA_tweet_content_richness,postA_tweet_interactiveness,tweets_pos_topic_score,tweets_neg_topic_score,tweets_neg_sent_score,tweets_neu_sent_score,tweets_pos_sent_score,tweets_compound_sent_score,WILL
0,2158.0,2158,74.76274681,126.03163868,606,11.653846153846152,113.66501650165016,0.02475247524752476,0.297029702970297,0.0029028796000000003,0.0039060812,0.0,0.98713,0.01287,0.023726,0
1,2862.0,2648,0.32588157,256.91443481,3213,8.151866618339977,122.15343915343917,1.007469654528478,1.2888266417678182,0.015210671,0.017742034,0.01869,0.84349,0.13783,0.19239,1
1,1978.0,1735,50.00295167,234.93810305,1744,14.096997690531175,111.7901376146789,0.6880733944954128,1.7482798165137614,0.010148229,0.013061283,0.023780000000000003,0.7330800000000001,0.24314,0.312133,1
0,2598.0,2617,12.41025325,299.48240676,947,4.378467635402907,109.92185850052799,0.1573389651531151,1.1436114044350578,0.020120513,0.024019977,0.042460000000000005,0.77682,0.18072,0.183596,1
0,2402.0,2080,304.05404084,288.11996962,485,9.352617079889807,95.42886597938144,0.12783505154639174,0.3463917525773196,0.00532042,0.0041571977,0.01174,0.84652,0.14175,0.145148,0
1,1705.0,1460,397.62724331,232.91890995,568,3.848983543078413,92.22183098591549,0.7482394366197183,1.3327464788732395,0.012740921,0.012004642,0.00589,0.8367,0.15742,0.200242,1
1,1095.0,1248,329.23907967,356.91184330000004,1647,10.519160583941606,121.49726775956283,0.8032786885245902,1.0904675166970248,0.015906746,0.018045601,0.021480000000000003,0.76955,0.20897,0.217572,1
1,1825.0,1156,315.43201821,202.52018661,200,1.068702290076336,121.375,2.47,0.695,0.0093999384,0.014481828,0.05687,0.7712,0.17193,0.199481,1
1,1309.0,1279,133.96620552,233.87908962,1513,11.388172043010751,102.50892267019172,0.8671513549239921,1.5842696629213484,0.016004446999999998,0.018263116,0.03602,0.72597,0.238,0.292722,1
0,1095.0,1095,85.80632165,163.11061022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2190.0,2009,427.19179546,182.81355994,339,3.0,105.43657817109144,0.4041297935103245,2.2507374631268435,0.010254458,0.005561539399999999,0.02034,0.8229700000000001,0.15669,0.164017,1
0,2536.0,1616,723.63053415,563.41880405,231,4.4423076923076925,97.92640692640691,0.6406926406926406,1.0562770562770565,0.0040532802,0.016951986000000002,0.03584,0.8829799999999999,0.08118,0.061885,0
0,1825.0,1323,144.61763463,249.42239415,2,0.015367727771679471,51.0,0.0,0.0,0.0021283042,0.0008620584300000001,0.0,1.0,0.0,0.0,1
1,3651.0,1460,347.07091495,333.13595459,137,2.6862745098039214,108.02189781021895,0.3357664233576642,0.36496350364963503,0.014536515,0.016696412,0.02382,0.71599,0.26021,0.317399,0
0,3286.0,1694,34.18379601,189.20131808,1647,15.707084468664851,101.48391013964785,0.2835458409228901,2.326047358834244,0.0048561133,0.0061601745,0.01301,0.93766,0.04934,0.061941,1
1,1674.0,1825,163.59117581,285.23396223,48,0.5637583892617449,97.66666666666669,0.3333333333333333,1.4166666666666667,0.015184173,0.017649997,0.03975,0.82529167,0.13491667,0.13564583,1
1,1437.0,1248,357.31680523,134.78821155,534,2.9409913453973253,129.79775280898878,1.3202247191011236,2.636704119850187,0.014739791,0.011999002,0.00463,0.8167800000000001,0.17859,0.275689,1
0,2268.962166575939,1010,45.00295167,234.93810305,128,2.502793296089385,102.9921875,0.8203125,2.3203125,0.0066688876,0.0062177903000000005,0.01373,0.96217,0.0241,0.032777999999999995,0
0,1603.0,1603,12.32588157,256.91443481,152,2.972067039106145,98.88815789473685,0.046052631578947366,0.9276315789473684,0.0057757176,0.012900552,0.01869,0.8149,0.16643,0.164409,0
1,2070.0,1877,145.39419332,269.58455843,920,11.645569620253164,95.59021739130436,0.08695652173913042,4.318478260869565,0.0077002784,0.0084097404,0.03753,0.83211,0.13036,0.108933,1
1,1825.0,1187,42.24718768,322.3167028,807,4.078700361010831,113.54275092936804,1.1933085501858736,1.294919454770756,0.015615177,0.015009232,0.02268,0.79283,0.18449,0.245664,1
1,1825.0,1681,205.85499574,235.48940138,3219,13.623337363966145,114.60919540229885,1.4128611369990682,0.4852438645542094,0.015040562,0.017877754,0.01272,0.80687,0.18041,0.262908,1
1,2190.0,1095,20.42176814,193.13780384,10,0.10385756676557864,92.8,1.4,0.0,0.004809659,0.0055938857,0.0,0.877,0.123,0.1554,1
0,2556.0,1072,770.67105043,285.23396223,190,4.65034965034965,97.71052631578951,1.2105263157894737,0.8631578947368421,0.0078920629,0.010480321,0.01366,0.8144100000000001,0.17193,0.181217,0
1,3896.0,3743,43.58525166,235.48940138,8050,14.587108464923634,97.52186335403728,1.9121739130434785,5.065465838509317,0.014006332,0.017249422,0.01583,0.84593,0.13821,0.171736,1
1,1825.0,1825,311.84445346,219.69535558,18329,67.49237243556023,102.19788313601394,1.81728408532926,7.240765999236183,0.0088972067,0.01122085,0.04605,0.77515,0.17876,0.159905,1
0,2060.0,1694,248.78260609,296.66775464,569,10.942307692307693,80.23198594024605,0.01054481546572935,1.9595782073813708,0.015690364,0.024128227,0.00845,0.7943399999999999,0.19721,0.239589,0
0,2108.0,5661,305.68493159,322.3167028,10135,11.973839662447258,128.02742969906262,1.5867784903798718,0.7883571780957079,0.0202381,0.020522736,0.01058,0.8509700000000001,0.13847,0.22221,1
1,2190.0,2126,279.97974389,261.2571124,392,1.3041825095057034,114.69642857142857,1.298469387755102,1.3979591836734695,0.013962308,0.0092976494,0.014480000000000003,0.8921899999999999,0.09333,0.119449,1
0,1715.0,1554,0.0,82.21382577,2257,25.40032154340836,100.65750996898537,0.3309703145768719,1.9561364643331856,0.0048280759,0.0035751963,0.0,0.99028,0.00972,0.014628,1
1,1825.0,1554,193.83339309,323.61269431,161,1.710166919575114,105.34161490683228,0.5962732919254659,2.701863354037267,0.0063329530000000005,0.0076135765,0.00592,0.80016,0.19392,0.241374,1
0,1561.0,1632,260.60133585,294.41451152,2407,9.39186176142698,108.65517241379312,2.3290402991275445,0.9123390112172828,0.0092324056,0.013654703,0.01064,0.8972,0.09216,0.08602,1
0,1543.0,1460,72.76274681,202.52018661,1748,33.615384615384606,91.54633867276888,0.6733409610983981,0.2334096109839817,0.0020876869,0.0086434074,0.00392,0.9187,0.07737999999999999,0.078734,0
1,1613.0,1613,785.08843441,276.88415184,4,0.08588957055214724,79.5,0.0,1.0,0.0040247636,0.0050255368,0.0,0.875,0.125,0.2294,0
1,2921.0,1826,163.59117581,285.23396223,564,5.1879106438896185,94.89361702127657,0.07092198581560284,0.0425531914893617,0.018535383,0.023599369,0.01523,0.87945,0.09532,0.110449,1
1,4017.0,3843,397.43543112,356.91184330000004,2,0.00398179749715586,77.0,1.0,2.0,0.0042651026,0.0053798393000000005,0.0,0.706,0.294,0.3612,1
1,5112.0,2161,-1.67411843,256.91443481,3980,13.073674331299861,91.68140703517588,0.528391959798995,0.9670854271356784,0.013217105,0.015207957,0.028110000000000003,0.7953,0.17659,0.211865,1
0,11687.0,2765,347.07091495,333.13595459,2,0.0109204368174727,40.0,0.0,0.0,0.001416687,0.0011508507000000002,0.0,1.0,0.0,0.0,1
0,1460.0,1178,3.35048355,268.93899976,173,1.8516819571865444,109.20231213872832,1.1676300578034682,1.6127167630057804,0.01367891,0.016814889,0.00154,0.7874,0.21106,0.312139,1
1,1276.0,1126,347.07091495,333.13595459,2,0.06334841628959276,123.0,1.0,0.0,0.0026954066,0.0041507212,0.0,1.0,0.0,0.0,0
1,10591.0,1450,8.0,242.41695262,291,5.6115702479338845,125.38144329896907,0.8213058419243986,0.6941580756013745,0.012435885,0.019836642,0.01161,0.8438700000000001,0.14454,0.21607,0
0,1674.0,1582,500.08983648,319.61108677,2,0.6086956521739131,68.0,0.0,1.0,5.1018204e-05,0.00015072468999999998,0.0,1.0,0.0,0.0,0
0,1370.0,1370,198.25882637,285.23396223,45,0.8725761772853186,82.66666666666667,1.1555555555555554,0.4888888888888889,0.0078686001,0.0070647141,0.0,0.96393333,0.036066667,0.035606667,0
1,1066.0,595,118.48093658,261.2571124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,943.0,717,112.46292184,210.28408236,355,4.4774774774774775,99.69295774647888,1.7464788732394363,0.4676056338028169,0.0095333504,0.01290811,0.030930000000000006,0.84204,0.12703,0.12849000000000002,1
0,2740.0,2312,202.01077782,170.40756566,90,1.7307692307692308,101.62222222222222,0.0,0.011111111111111113,0.017508667,0.019069355,0.0203,0.73237778,0.24731111,0.32986,0
1,2190.0,1533,37.10836735,274.65818405,346,7.0818713450292385,108.70520231213871,0.22254335260115607,0.9335260115606936,0.0041297744,0.013787392,0.01511,0.5678300000000001,0.41708,0.503287,0
1,1825.0,1340,228.54803205,170.40756566,145,2.8272980501392766,104.46896551724136,1.4,0.8068965517241379,0.0061652386,0.005453487900000001,0.00376,0.8223600000000001,0.17388,0.25266700000000003,0
0,3286.0,2556,149.1473691,303.22802098,3815,10.169459253617669,122.63879423328964,1.2647444298820445,1.3522935779816514,0.0069112498,0.011941112,0.02862,0.7307600000000001,0.24064,0.279181,1
1,2221.0,2190,45.54114303,155.14410547,522,10.038461538461537,79.59578544061303,0.019157088122605363,0.0,0.0023234494,0.0027868107,0.0,0.8106399999999999,0.18936,0.220293,0
0,1429.0,1309,188.25882637,82.21382577,6,0.4565217391304348,41.66666666666666,0.3333333333333333,2.0,0.0032148373,0.003717979,0.0,0.72266667,0.27733333,0.29066667,0
1,2248.0,2248,498.36951067,180.81813622,12,0.4692737430167598,83.0,0.0,0.16666666666666666,0.008790114,0.011112466,0.0,1.0,0.0,0.0,1
0,2404.0,2207,43.32883323,234.93810305,99,0.9651810584958216,86.06060606060606,0.0,0.9292929292929292,0.017305396,0.01822019,0.042060605999999987,0.71130303,0.24663636,0.22094848,1
1,3957.0,1004,544.58822761,145.56944529,110,2.181303116147309,123.9090909090909,0.9,0.1,0.0071904743,0.011504915,0.03432,0.74574,0.21994,0.318685,0
1,6939.0,2105,59.01846583,220.11631626,24,0.4640883977900552,125.5,0.0,0.0,0.0069510802,0.0080451155,0.05225,0.80458333,0.14316667,0.17028333,0
1,3592.0,3286,68.53616885,241.68366086,2593,13.834603658536587,98.43733127651369,0.0007713073659853453,0.03355187042036251,0.013244356,0.015270339,0.05344,0.83104,0.11553,0.095451,1
0,4170.0,4747,519.66209076,285.23396223,421,0.8690651725154822,92.15439429928742,0.498812351543943,47.40617577197151,0.0078811552,0.0086985007,0.04261,0.76754,0.18986,0.231271,1
0,4247.0,2617,75.50761675,186.148961,13887,38.46814404432133,97.41016778281843,1.3525599481529489,7.2697486858212725,0.007352781899999998,0.0091570159,0.06788,0.76695,0.16517,0.136733,1
1,3286.0,2709,454.09398427,356.91184330000004,4878,12.443877551020408,109.05125051250513,1.8897088970889708,0.8458384583845838,0.015857184,0.008692411700000001,0.0087,0.88502,0.10628,0.13938599999999998,1
1,1472.0,1398,375.34745259,231.29577893,11712,49.74757281553398,103.55336407103823,1.9268271857923496,0.9780566939890708,0.017333686,0.018787254,0.01286,0.81835,0.16877,0.247491,1
1,2190.0,2190,320.33352262,356.91184330000004,1207,3.6496760259179264,127.30405965202982,0.4507042253521127,9.188069594034797,0.006595160300000001,0.0085412655,0.01889,0.8329,0.14820999999999998,0.243671,1
1,1735.0,1017,99.35888718,300.05182935,176,3.3846153846153846,120.02272727272728,1.056818181818182,1.6647727272727273,0.0059988219,0.005491643199999999,0.0,0.8783299999999999,0.12167,0.200865,0
1,2268.962166575939,1032,72.76274681,202.52018661,550,10.576923076923077,130.83636363636364,1.029090909090909,0.6363636363636364,0.0053937132,0.0052925264,0.01818,0.71212,0.2697,0.509563,0
1,1825.0,1694,-1.67411843,256.91443481,3357,15.03454894433781,103.46648793565686,0.7262436699434018,1.82335418528448,0.01046821,0.0141936,0.02215,0.79133,0.18652,0.234289,1
1,2268.962166575939,2556,-1.67411843,256.91443481,718,10.236252545824847,94.95125348189416,0.0069637883008356535,1.5292479108635098,0.0064270371,0.0089164265,0.05065,0.78255,0.1668,0.123325,1
1,1391.0,1391,730.51004874,245.47421727,274,1.7908496732026145,92.75912408759123,2.1715328467153285,0.2554744525547445,0.010067185,0.010425272,0.01984,0.8005399999999999,0.17962,0.170191,1
1,1674.0,1583,111.40456404,256.91443481,515,9.931129476584024,95.1495145631068,0.16116504854368932,1.7980582524271844,0.0066656698,0.013782063,0.04168,0.75007,0.20826,0.215093,0
1,3422.0,2556,113.31515983,269.58455843,2521,6.366161616161616,118.14002380007929,1.974216580721936,1.2427608092026974,0.0048192446000000005,0.01838772,0.00188,0.92643,0.0717,0.110874,1
0,1825.0,1825,-1.67411843,256.91443481,1201,6.512006196746707,112.80266444629477,0.7776852622814321,2.0366361365528727,0.012838473,0.014303753,0.01982,0.74738,0.2328,0.240185,1
0,2556.0,1478,72.76274681,202.52018661,233,4.480769230769232,120.27038626609442,0.5665236051502146,0.1459227467811159,0.005871577199999999,0.0048184958,0.02401,0.95992,0.016069999999999997,0.004525,0
1,821.0,1021,83.27770612,232.91890995,764,15.32378223495702,99.40706806282722,0.7185863874345549,1.5981675392670156,0.0071402681,0.008176413399999999,0.03106,0.75131,0.21761,0.252922,0
0,2556.0,2556,34.70113815,278.44331323,6,0.01718494271685761,105.0,1.3333333333333333,3.0,0.004929285,0.0044930009,0.0,0.87033333,0.12966667,0.042933333,1
0,2556.0,2435,26.60241407,167.88015259999997,3276,10.811881188118813,127.88797313797312,0.6779609279609279,0.7655677655677655,0.0082691973,0.0084910877,0.01439,0.93466,0.05095,0.044111,1
1,5112.0,3778,6.95744373,213.54188424,2,0.003755364806866953,170.0,1.0,2.0,0.0036669276,0.0043687765,0.0,1.0,0.0,0.0,1
1,1460.0,860,72.76274681,202.52018661,741,4.977927063339732,109.31578947368419,1.3616734143049931,0.5856950067476383,0.018653248,0.020212887,0.01711,0.66914,0.31378,0.410959,1
1,1856.0,1736,85.18879554,194.01546664,703,4.930861723446894,130.52062588904695,1.689900426742532,0.3613086770981508,0.010369104,0.010707971,0.02299,0.76393,0.21309,0.306331,1
1,1035.0,958,356.96940082,187.76041064,1670,10.744485294117649,106.81976047904192,0.9946107784431136,2.0544910179640716,0.006106745500000001,0.007862368599999999,0.02903,0.78222,0.18875,0.227119,1
1,1095.0,869,145.92522074,319.61108677,5083,37.375,106.42553610072792,1.5707259492425734,0.7145386582726736,0.0090012299,0.011815936,0.02104,0.81666,0.16232,0.250409,1
1,1538.0,1297,366.24724772,258.91214152,9396,48.576070901033965,104.85280970625799,1.5991911451681566,1.1745423584504044,0.014602728,0.018604148,0.04485,0.70499,0.25018,0.301525,1
0,2131.0,1674,13.0,207.84972057,36,0.7019498607242339,130.11111111111111,0.3333333333333333,0.7777777777777778,0.006818598100000001,0.0058529396,0.0,0.9545,0.0455,0.0689,0
1,2190.0,1749,314.34953718,356.91184330000004,5478,20.29962943356273,114.05239138371668,1.3650967506389189,1.2415115005476451,0.0097297244,0.013619337,0.0102,0.7438600000000001,0.24594,0.223639,1
1,1582.0,1087,353.51749989,333.13595459,8650,63.403141361256544,112.66046242774568,2.029942196531792,1.9910982658959533,0.014896903,0.014722184,0.01805,0.86449,0.11747,0.15778499999999998,1
1,2921.0,2030,45.00295167,234.93810305,123,0.7493472584856397,122.44715447154472,1.7804878048780488,0.5447154471544715,0.010593885,0.014346889,0.00856,0.71175,0.27969,0.424376,1
1,1825.0,1128,161.19266977,256.91443481,258,4.961538461538462,118.34883720930232,0.4689922480620155,1.748062015503876,0.009677384,0.015080541,0.02818,0.81813,0.15372,0.216283,0
1,1978.0,2023,203.18662966,234.93810305,628,13.526153846153846,112.69904458598728,0.01910828025477707,0.041401273885350316,0.0070820319999999985,0.011565869,0.11156,0.8247,0.06373999999999999,-0.017422,0
0,3255.0,1990,56.20102889,246.73886413,2,0.058577405857740586,57.0,0.0,0.0,0.0052183936,0.0055951206000000005,0.0,1.0,0.0,0.0,0
0,1217.0,1217,223.23846025,186.98198683,26,0.16177777777777774,139.69230769230768,1.3846153846153846,0.38461538461538464,0.00071385258,0.0008607269300000001,0.0,1.0,0.0,0.0,1
0,1825.0,1460,72.76274681,202.52018661,16338,65.01762364980102,104.04700697759823,1.4526869873913577,64.34428938670585,0.016176749,0.0082642334,0.01795,0.76844,0.21362,0.274049,1
1,1460.0,1302,-1.67411843,256.91443481,1583,9.257309941520466,98.9115603284902,1.1490840176879342,2.9020846493998738,0.0092919208,0.010310402,0.00574,0.75646,0.2378,0.287074,1
1,2268.962166575939,1021,55.95685624,241.43433785,636,4.812972972972973,109.42295597484276,1.5550314465408803,1.8427672955974843,0.010172541,0.014068153,0.03354,0.80628,0.15018,0.201654,1
1,1340.0,1309,-1.67411843,256.91443481,466,8.961538461538463,103.75321888412016,0.7618025751072961,1.9334763948497853,0.0092814546,0.019465335,0.0455,0.65684,0.29767,0.28925300000000004,0
1,3286.0,2780,610.10899031,330.37302876,5072,11.55353075170843,116.2529574132492,2.2432965299684544,1.5425867507886435,0.0035935855,0.0039800773,0.0,0.89792,0.09208,0.102336,1
1,1825.0,698,203.14766932,266.23085569,498,5.081632653061225,107.9016064257028,1.7429718875502007,2.5240963855421685,0.013627353,0.014644841,0.0,0.76573,0.23427,0.293106,1
1,1825.0,1217,163.59117581,285.23396223,301,6.037249283667622,118.83056478405315,1.0199335548172757,0.7475083056478405,0.0079112351,0.0087824492,0.053729999999999986,0.8296,0.11667,0.118756,1
0,1978.0,1230,13.70351136,189.49433305,1097,21.096153846153847,85.85870556061988,0.8988149498632635,1.4165907019143118,0.0082206214,0.008655756700000001,0.024880000000000003,0.82029,0.15482,0.148132,0
1,2029.0,1360,81.69136409,158.49232527,67,1.2884615384615383,98.46268656716421,0.6567164179104478,0.29850746268656714,0.012267891,0.011476988,0.034626866,0.83374627,0.13159701,0.13955821,0
1,1248.0,964,260.39064367,175.79681749,921,6.7507853403141365,99.25950054288816,1.0825190010857764,1.1118349619978285,0.011873267,0.012206652,0.01624,0.8092199999999999,0.17452,0.266004,1
1,1460.0,1234,77.95098129,319.55857982,32,0.6153846153846154,120.9375,1.4375,1.0,0.0077750185,0.0098877326,0.0225,0.745375,0.232125,0.32368125,0
1,1825.0,1560,79.95098129,319.55857982,174,4.114864864864865,116.77586206896551,0.8620689655172413,0.4310344827586207,0.0052166968,0.013238317,0.007120000000000001,0.82625,0.16660999999999998,0.240253,0
0,1450.0,1450,113.99389414,271.54458445,56,1.0769230769230769,126.32142857142857,0.21428571428571427,0.6428571428571429,0.005991253100000001,0.006449325,0.033892857,0.70441071,0.26173214,0.34903393,0
1,1825.0,609,116.27027076,296.66775464,199,2.431064572425829,119.73366834170857,1.3768844221105527,3.748743718592965,0.0089896545,0.0099040652,0.01259,0.82491,0.16252,0.219293,1
0,2190.0,1847,255.58971543,277.92320571,94,1.8227146814404431,116.45744680851065,0.031914893617021274,0.2553191489361702,0.020174081,0.02297008,0.042010638,0.76070213,0.19726596,0.29379149,0
1,2347.0,2252,281.95297508,182.81355994,6,0.2485207100591716,92.33333333333331,0.0,0.6666666666666666,0.0044108899,0.0077759833,0.040333333,0.89666667,0.06333333299999999,0.098666667,0
1,1790.0,1177,443.20997106,333.13595459,85,2.1715328467153285,95.31764705882351,0.9647058823529412,0.9882352941176472,0.015897711999999998,0.01882684,0.0089882353,0.79118824,0.19982353,0.24425176,0
1,2000.0,2190,123.41755834,238.66928127,730,4.164629176854116,98.75205479452057,0.4863013698630137,0.05616438356164384,0.02106007,0.02645283,0.02306,0.78486,0.17206,0.202884,1
0,2268.0,1287,238.63072887,296.66775464,2010,9.474747474747474,99.28706467661692,1.6,13.287562189054727,0.012517173,0.011525856,0.01856,0.85777,0.12367,0.160733,1
1,1737.0,1065,218.55744123,269.58455843,132,1.3410740203193032,116.25,1.2575757575757576,12.265151515151516,0.012928166,0.015649846000000002,0.00624,0.7409100000000001,0.25285,0.405909,1
1,1429.0,953,585.84793627,82.21382577,11556,69.13846153846154,110.62841813776392,2.2760470751124955,2.167618553132572,0.0096781254,0.010975913,0.00579,0.7886,0.20561,0.318907,1
0,2270.0,1189,339.48536507,219.69535558,8461,47.879547291835095,103.31225623448765,1.1631012882637983,5.962415790095734,0.019666685,0.017573394,0.00691,0.82563,0.16746,0.250274,1
1,2400.0,2221,294.06399496,277.92320571,58,1.180232558139535,106.89655172413794,0.06896551724137931,0.10344827586206896,0.007233829200000002,0.0075189257,0.017137931000000002,0.83055172,0.15231034,0.23097586,0
1,2556.0,2137,347.07091495,333.13595459,6872,20.068418856904465,104.82581490104772,1.1181606519208382,1.3472060535506405,0.022210335,0.024252739,0.01973,0.8064899999999999,0.17379,0.227207,1
0,2556.0,1959,308.93102444,182.81355994,672,13.176470588235292,111.33928571428572,0.002976190476190476,0.06994047619047619,0.014926833,0.020049341,0.0188,0.8984700000000001,0.08273,0.102895,0
1,1095.0,1004,8.0,242.41695262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2770.0,1248,612.17438379,333.13595459,451,8.673076923076923,115.77827050997783,1.1596452328159643,1.2749445676274944,0.012028694,0.026871586,0.00988,0.84626,0.14386,0.1606,0
0,1001.0,1001,242.74590053,335.36531968,183,1.7891061452513966,88.27322404371584,0.8087431693989071,2.0,0.012849493,0.014581619,0.00687,0.85972,0.13342,0.13711800000000002,1
1,1467.0,1335,-8.0,253.54428565,2617,50.32692307692307,97.7928926251433,0.9338937714940772,0.3633931983186855,0.01501074,0.01966206,0.02123,0.87428,0.10449,0.115767,0
0,1460.0,1126,243.17292788,296.66775464,2184,44.57142857142857,117.63690476190477,1.2893772893772897,0.88507326007326,0.0025706061,0.0023019894,0.0,0.93413,0.06587,0.124589,0
1,1735.0,1248,375.36189987,223.45535336,1018,10.619970193740684,115.50196463654223,1.2858546168958742,1.4302554027504912,0.016896406,0.016744373,0.02529,0.72855,0.24618,0.329239,1
1,1947.0,1548,347.07091495,333.13595459,3293,63.32692307692307,113.82235044032795,1.4369875493470998,0.4776799271181293,0.0069154375,0.0098291906,0.04469,0.7758,0.17951,0.162108,0
1,1825.0,1553,172.30311845,323.61269431,160,3.1372549019607843,86.50625,0.28125,0.10625,0.012902487,0.020342672,0.03993,0.79499,0.14508,0.117615,0
1,4413.0,4017,705.82659226,356.91184330000004,1911,3.926328147930731,119.76818419675564,1.5965463108320248,0.9733124018838304,0.0069165379,0.0079601016,0.08224,0.84657,0.07119,0.001938,1
1,2190.0,1460,452.31319635,333.13595459,316,4.579710144927536,100.18987341772151,0.8259493670886076,0.9556962025316456,0.013887976000000002,0.015181443,0.02582,0.76736,0.20682,0.25248200000000004,1
1,1825.0,1164,113.31515983,269.58455843,1393,17.601083032490976,114.54989231873655,1.0402010050251256,0.31873653984206746,0.012385211,0.014259584,0.01181,0.8295100000000001,0.1587,0.221848,1
1,2862.0,3043,9.0,209.83493615,434,2.9581304771178187,85.39861751152074,0.055299539170506916,0.034562211981566816,0.008878740500000001,0.0102468,0.13208,0.77176,0.09615,-0.028212,1
0,2525.0,1825,134.20356081,110.37889108,890,3.0213385063045584,115.04494382022473,1.7494382022471908,1.1202247191011236,0.0059843436,0.0059452723,0.0163,0.94844,0.03526,0.02758,1
0,1552.0,1552,120.00435105,269.58455843,122,2.3591160220994483,90.47540983606558,0.18032786885245905,1.1557377049180328,0.0036616579,0.0036595261,0.00278,0.99468,0.00254,0.001248,0
1,2669.0,2360,25.5415087,181.49914088,605,1.809055958991884,131.96859504132232,1.4115702479338843,2.2545454545454544,0.014627744,0.01394326,0.00812,0.7794300000000001,0.21245,0.304665,1
0,3286.0,1917,58.98330492,140.73019169999998,242,1.5758139534883722,125.61157024793388,0.4173553719008264,0.6115702479338843,0.005680311,0.01787268,0.00171,0.87205,0.12624000000000002,0.19185,1
1,1340.0,938,619.71571451,266.23085569,1948,10.98791297340854,117.55338809034909,1.200205338809035,1.3275154004106775,0.012488001,0.01394683,0.01247,0.80838,0.17914000000000002,0.241163,1
0,5843.0,2977,148.41026142,295.06970915,3024,7.655696202531644,130.6114417989418,1.09755291005291,0.2731481481481481,0.008823025,0.0086696101,0.00217,0.91896,0.05887000000000001,0.077073,1
1,2921.0,1951,-1.67411843,256.91443481,2610,20.277469478357386,102.40076628352492,0.2777777777777778,0.5632183908045977,0.012567547,0.015101145,0.01246,0.67689,0.31066,0.417182,1
0,2070.0,2052,458.68637573,172.16509130000003,53,1.189102564102564,111.54716981132076,0.11320754716981132,0.1509433962264151,0.01267955,0.012077732,0.0023396226,0.70632075,0.29133962,0.47070755,0
0,2131.0,862,320.71816893,269.58455843,1836,13.485834207764952,113.13888888888887,1.9667755991285405,1.7282135076252725,0.01638682,0.016473643,0.026910000000000003,0.8732200000000001,0.09989,0.124159,1
1,1330.0,1460,83.27770612,232.91890995,412,3.0389884088514227,114.60922330097088,1.7402912621359223,0.9635922330097088,0.015559345,0.018352415,0.02091,0.8195,0.15959,0.217087,1
1,2801.0,1981,538.61901775,202.52018661,4454,16.029820051413882,105.3675348001796,1.5426582846879209,0.9876515491692859,0.013817163,0.018026119,0.01532,0.88,0.10466,0.140673,1
0,1064.0,983,113.4024185,286.76997029,1461,11.288079470198676,121.81519507186859,3.5886379192334017,0.33059548254620125,0.0033697789,0.0042947852,0.00097,0.98851,0.01052,0.017700999999999998,1
1,4567.0,3651,425.61300447,267.89029612,15771,30.70848400556328,85.96842305497431,0.4833555259653795,3.542324519688035,0.0069264248,0.0094282571,0.02158,0.7320300000000001,0.24639,0.325065,1
0,2190.0,1678,429.51749989,333.13595459,292,5.615384615384616,112.32876712328769,0.5856164383561644,1.1438356164383559,0.0066963327,0.015766559,0.00164,0.81192,0.18645,0.259324,0
1,6208.0,1769,9.0,209.83493615,2734,52.57692307692307,101.61558156547184,0.04389173372348208,6.643013899049013,0.006430588199999999,0.0082468335,0.05645,0.79896,0.14459,0.149798,0
1,8034.0,1902,347.07091495,333.13595459,4140,20.0,91.00217391304348,1.3669082125603864,0.3072463768115942,0.0079321861,0.01054261,0.01769,0.8892,0.09306,0.106791,1
1,2723.0,1650,878.9557221,284.46970371,433,1.9771689497716896,104.8568129330254,1.8868360277136256,0.9838337182448036,0.011132358,0.010237811,0.01408,0.89069,0.09523,0.134167,1
1,3408.0,3136,43.09756722,182.81355994,5660,12.727272727272727,103.86872791519434,0.8867491166077739,7.178621908127209,0.018980943,0.0090099676,0.02334,0.80203,0.17461,0.237235,1
0,1156.0,933,222.44262238,245.47421727,3004,25.15311004784689,105.69007989347536,0.7872836218375501,17.103861517976032,0.011314902,0.0070301318000000005,0.02341,0.77965,0.18694,0.237632,1
0,1095.0,1064,369.9006585,299.48240676,2,0.08383233532934131,60.0,0.0,4.0,0.00023929433,0.00029554733,0.0,0.545,0.455,0.3612,1
0,1217.0,1213,-1.67411843,256.91443481,110,2.730496453900709,114.26363636363637,0.9636363636363636,2.5090909090909093,0.0077097719,0.007862240999999999,0.0177,0.88016,0.10214,0.104838,0
1,3170.0,1331,517.8629375,174.9407469,186,3.5867768595041323,109.45161290322581,0.5376344086021505,2.1021505376344085,0.007018557700000001,0.022733904,0.02704,0.83957,0.13339,0.155291,0
0,1937.0,1160,348.07091495,333.13595459,758,14.576923076923075,121.68865435356199,1.8390501319261208,0.13720316622691292,0.0029752397,0.0033121514000000003,0.0,0.98045,0.01955,0.026634,0
1,2268.962166575939,1187,419.27194384,246.73886413,809,10.585046728971962,76.9592088998764,0.9678615574783684,1.391841779975278,0.0084202625,0.010793217,0.03062,0.9051,0.06427999999999999,0.063326,1
